note_off         | (58)             | 32           | 44.0312     
note_off         | (56)             | 1424         | 45.8854     
note_off         | (63)             | 16           | 45.9062     
note_on          | (57)             | 60           | 45.9844     
note_on          | (61)             | 4            | 45.9896     
note_on          | (52)             | 0            | 45.9896     
note_off         | (59)             | 4            | 45.9948     
note_off         | (61)             | 668          | 46.8646     
note_off         | (57)             | 76           | 46.9635     
note_on          | (56)             | 16           | 46.9844     
note_on          | (59)             | 4            | 46.9896     
note_off         | (52)             | 616          | 47.7917     
note_off         | (56)             | 148          | 47.9844     
note_on          | (54)             | 0            | 47.9844     
note_on          | (63)             | 0            | 47.9844     
note_off         | (54)             | 684          | 48.8750     
note_off         | (63)             | 24           | 48.9062     
note_off         | (59)             | 56           | 48.9792     
note_on          | (61)             | 8            | 48.9896     
note_on          | (52)             | 0            | 48.9896     
note_on          | (57)             | 8            | 49.0000     
note_off         | (61)             | 216          | 49.2812     
note_off         | (52)             | 0            | 49.2812     
note_off         | (57)             | 8            | 49.2917     
note_on          | (57)             | 52           | 49.3594     
note_on          | (52)             | 4            | 49.3646     
note_on          | (61)             | 0            | 49.3646     
note_off         | (52)             | 52           | 49.4323     
note_off         | (61)             | 20           | 49.4583     
note_off         | (57)             | 4            | 49.4635     
note_on          | (57)             | 112          | 49.6094     
note_on          | (61)             | 0            | 49.6094     
note_on          | (52)             | 4            | 49.6146     
note_off         | (52)             | 56           | 49.6875     
note_off         | (57)             | 8            | 49.6979     
note_off         | (61)             | 8            | 49.7083     
note_on          | (61)             | 112          | 49.8542     
note_on          | (57)             | 4            | 49.8594     
note_on          | (52)             | 0            | 49.8594     
note_off         | (61)             | 36           | 49.9062     
note_off         | (57)             | 0            | 49.9062     
note_off         | (52)             | 0            | 49.9062     
note_on          | (52)             | 60           | 49.9844     
note_on          | (57)             | 0            | 49.9844     
note_on          | (61)             | 0            | 49.9844     
note_off         | (52)             | 80           | 50.0885     
note_off         | (57)             | 12           | 50.1042     
note_off         | (61)             | 0            | 50.1042     
note_on          | (56)             | 100          | 50.2344     
note_on          | (51)             | 0            | 50.2344     
note_on          | (59)             | 0            | 50.2344     
note_off         | (56)             | 52           | 50.3021     
note_off         | (51)             | 0            | 50.3021     
note_off         | (59)             | 12           | 50.3177     
note_on          | (56)             | 132          | 50.4896     
note_on          | (64)             | 0            | 50.4896     
note_on          | (61)             | 8            | 50.5000     
note_off         | (56)             | 344          | 50.9479     
note_off         | (64)             | 8            | 50.9583     
note_off         | (61)             | 4            | 50.9635     
note_on          | (54)             | 16           | 50.9844     
note_on          | (63)             | 4            | 50.9896     
note_on          | (59)             | 0            | 50.9896     
note_on          | (61)             | 760          | 51.9792     
note_on          | (58)             | 0            | 51.9792     
note_off         | (63)             | 12           | 51.9948     
note_off         | (59)             | 20           | 52.0208     
note_off         | (54)             | 672          | 52.8958     
note_on          | (63)             | 56           | 52.9687     
note_on          | (59)             | 0            | 52.9687     
note_on          | (56)             | 8            | 52.9792     
note_off         | (61)             | 16           | 53.0000     
note_off         | (58)             | 8            | 53.0104     
note_off         | (63)             | 1384         | 54.8125     
note_off         | (56)             | 48           | 54.8750     
note_off         | (59)             | 48           | 54.9375     
note_on          | (52)             | 40           | 54.9896     
note_on          | (57)             | 0            | 54.9896     
note_on          | (61)             | 0            | 54.9896     
note_off         | (52)             | 208          | 55.2604     
note_off         | (57)             | 4            | 55.2656     
note_off         | (61)             | 4            | 55.2708     
note_on          | (61)             | 52           | 55.3385     
note_on          | (52)             | 4            | 55.3438     
note_on          | (57)             | 12           | 55.3594     
note_off         | (52)             | 52           | 55.4271     
note_off         | (61)             | 12           | 55.4427     
note_off         | (57)             | 0            | 55.4427     
note_on          | (52)             | 132          | 55.6146     
note_on          | (61)             | 0            | 55.6146     
note_on          | (57)             | 0            | 55.6146     
note_off         | (52)             | 64           | 55.6979     
note_off         | (61)             | 8            | 55.7083     
note_off         | (57)             | 0            | 55.7083     
note_on          | (61)             | 100          | 55.8385     
note_on          | (52)             | 0            | 55.8385     
note_on          | (57)             | 16           | 55.8594     
note_off         | (61)             | 20           | 55.8854     
note_off         | (52)             | 0            | 55.8854     
note_off         | (57)             | 8            | 55.8958     
note_on          | (52)             | 32           | 55.9375     
note_on          | (61)             | 4            | 55.9427     
note_on          | (57)             | 12           | 55.9583     
note_off         | (52)             | 64           | 56.0417     
note_off         | (61)             | 16           | 56.0625     
note_off         | (57)             | 0            | 56.0625     
note_on          | (59)             | 112          | 56.2083     
note_on          | (56)             | 4            | 56.2135     
note_on          | (51)             | 0            | 56.2135     
note_off         | (56)             | 48           | 56.2760     
